Name,Degree,Student,Module,Class,Start Date,End Date,Year,Academic Year
ERP_21139_Enrolment_MATH-961,BSc Mathematics,John David,Incentivize Innovative E-Commerce,MATH-961_Class_1,08/11/2024,06/03/2024,Junior,2024
ERP_21139_Enrolment_MATH-581,BSc Mathematics,John David,Innovate Proactive Mindshare,MATH-581_Class_1,08/11/2024,06/03/2024,Junior,2024
ERP_21139_Enrolment_MATH-697,BSc Mathematics,John David,Seize Bricks-And-Clicks Models,MATH-697_Class_1,08/11/2024,06/03/2024,Junior,2024
ERP_21139_Enrolment_MATH-935,BSc Mathematics,John David,Iterate Bricks-And-Clicks Web Services,MATH-935_Class_1,08/11/2024,06/03/2024,Junior,2024
ERP_21139_Enrolment_MATH-247,BSc Mathematics,John David,Brand Clicks-And-Mortar Action-Items,MATH-247_Class_1,08/11/2024,06/03/2024,Junior,2024
ERP_21139_Enrolment_MATH-164,BSc Mathematics,John David,Harness Cross-Platform Markets,MATH-164_Class_1,08/11/2024,06/03/2024,Junior,2024
ERP_21139_Enrolment_MATH-386,BSc Mathematics,John David,Reinvent Granular Markets,MATH-386_Class_1,08/11/2024,06/03/2024,Junior,2024
ERP_21139_Enrolment_MATH-580,BSc Mathematics,John David,Strategize Transparent Metrics,MATH-580_Class_1,08/11/2024,06/03/2024,Junior,2024
ERP_21139_Enrolment_MATH-559,BSc Mathematics,John David,Facilitate Viral Architectures,MATH-559_Class_1,08/11/2024,06/03/2024,Junior,2024
ERP_21140_Enrolment_MATH-212,BSc Mathematics,Rebecca Price,Matrix Revolutionary Networks,MATH-212_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21140_Enrolment_MATH-961,BSc Mathematics,Rebecca Price,Incentivize Innovative E-Commerce,MATH-961_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21140_Enrolment_MATH-581,BSc Mathematics,Rebecca Price,Innovate Proactive Mindshare,MATH-581_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21140_Enrolment_MATH-697,BSc Mathematics,Rebecca Price,Seize Bricks-And-Clicks Models,MATH-697_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21140_Enrolment_MATH-935,BSc Mathematics,Rebecca Price,Iterate Bricks-And-Clicks Web Services,MATH-935_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21140_Enrolment_MATH-247,BSc Mathematics,Rebecca Price,Brand Clicks-And-Mortar Action-Items,MATH-247_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21140_Enrolment_MATH-164,BSc Mathematics,Rebecca Price,Harness Cross-Platform Markets,MATH-164_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21140_Enrolment_MATH-386,BSc Mathematics,Rebecca Price,Reinvent Granular Markets,MATH-386_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21140_Enrolment_MATH-580,BSc Mathematics,Rebecca Price,Strategize Transparent Metrics,MATH-580_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21140_Enrolment_MATH-559,BSc Mathematics,Rebecca Price,Facilitate Viral Architectures,MATH-559_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21141_Enrolment_MATH-212,BSc Mathematics,Sue Myers,Matrix Revolutionary Networks,MATH-212_Class_1,08/11/2024,06/03/2024,Junior,2024
ERP_21141_Enrolment_MATH-961,BSc Mathematics,Sue Myers,Incentivize Innovative E-Commerce,MATH-961_Class_1,08/11/2024,06/03/2024,Junior,2024
ERP_21141_Enrolment_MATH-581,BSc Mathematics,Sue Myers,Innovate Proactive Mindshare,MATH-581_Class_1,08/11/2024,06/03/2024,Junior,2024
ERP_21141_Enrolment_MATH-697,BSc Mathematics,Sue Myers,Seize Bricks-And-Clicks Models,MATH-697_Class_1,08/11/2024,06/03/2024,Junior,2024
ERP_21141_Enrolment_MATH-935,BSc Mathematics,Sue Myers,Iterate Bricks-And-Clicks Web Services,MATH-935_Class_1,08/11/2024,06/03/2024,Junior,2024
ERP_21141_Enrolment_MATH-247,BSc Mathematics,Sue Myers,Brand Clicks-And-Mortar Action-Items,MATH-247_Class_1,08/11/2024,06/03/2024,Junior,2024
ERP_21141_Enrolment_MATH-164,BSc Mathematics,Sue Myers,Harness Cross-Platform Markets,MATH-164_Class_1,08/11/2024,06/03/2024,Junior,2024
ERP_21141_Enrolment_MATH-386,BSc Mathematics,Sue Myers,Reinvent Granular Markets,MATH-386_Class_1,08/11/2024,06/03/2024,Junior,2024
ERP_21141_Enrolment_MATH-580,BSc Mathematics,Sue Myers,Strategize Transparent Metrics,MATH-580_Class_1,08/11/2024,06/03/2024,Junior,2024
ERP_21141_Enrolment_MATH-559,BSc Mathematics,Sue Myers,Facilitate Viral Architectures,MATH-559_Class_1,08/11/2024,06/03/2024,Junior,2024
ERP_21142_Enrolment_MATH-212,BSc Mathematics,Carolyn Smith,Matrix Revolutionary Networks,MATH-212_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21142_Enrolment_MATH-961,BSc Mathematics,Carolyn Smith,Incentivize Innovative E-Commerce,MATH-961_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21142_Enrolment_MATH-581,BSc Mathematics,Carolyn Smith,Innovate Proactive Mindshare,MATH-581_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21142_Enrolment_MATH-697,BSc Mathematics,Carolyn Smith,Seize Bricks-And-Clicks Models,MATH-697_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21142_Enrolment_MATH-935,BSc Mathematics,Carolyn Smith,Iterate Bricks-And-Clicks Web Services,MATH-935_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21142_Enrolment_MATH-247,BSc Mathematics,Carolyn Smith,Brand Clicks-And-Mortar Action-Items,MATH-247_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21142_Enrolment_MATH-164,BSc Mathematics,Carolyn Smith,Harness Cross-Platform Markets,MATH-164_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21142_Enrolment_MATH-386,BSc Mathematics,Carolyn Smith,Reinvent Granular Markets,MATH-386_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21142_Enrolment_MATH-580,BSc Mathematics,Carolyn Smith,Strategize Transparent Metrics,MATH-580_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21142_Enrolment_MATH-559,BSc Mathematics,Carolyn Smith,Facilitate Viral Architectures,MATH-559_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21143_Enrolment_MATH-212,BSc Mathematics,Mark Torres,Matrix Revolutionary Networks,MATH-212_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21143_Enrolment_MATH-961,BSc Mathematics,Mark Torres,Incentivize Innovative E-Commerce,MATH-961_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21143_Enrolment_MATH-581,BSc Mathematics,Mark Torres,Innovate Proactive Mindshare,MATH-581_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21143_Enrolment_MATH-697,BSc Mathematics,Mark Torres,Seize Bricks-And-Clicks Models,MATH-697_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21143_Enrolment_MATH-935,BSc Mathematics,Mark Torres,Iterate Bricks-And-Clicks Web Services,MATH-935_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21143_Enrolment_MATH-247,BSc Mathematics,Mark Torres,Brand Clicks-And-Mortar Action-Items,MATH-247_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21143_Enrolment_MATH-164,BSc Mathematics,Mark Torres,Harness Cross-Platform Markets,MATH-164_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21143_Enrolment_MATH-386,BSc Mathematics,Mark Torres,Reinvent Granular Markets,MATH-386_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21143_Enrolment_MATH-580,BSc Mathematics,Mark Torres,Strategize Transparent Metrics,MATH-580_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21143_Enrolment_MATH-559,BSc Mathematics,Mark Torres,Facilitate Viral Architectures,MATH-559_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21144_Enrolment_MATH-212,BSc Mathematics,Christopher Johnson,Matrix Revolutionary Networks,MATH-212_Class_1,08/11/2024,06/03/2024,Junior,2024
ERP_21144_Enrolment_MATH-961,BSc Mathematics,Christopher Johnson,Incentivize Innovative E-Commerce,MATH-961_Class_1,08/11/2024,06/03/2024,Junior,2024
ERP_21144_Enrolment_MATH-581,BSc Mathematics,Christopher Johnson,Innovate Proactive Mindshare,MATH-581_Class_1,08/11/2024,06/03/2024,Junior,2024
ERP_21144_Enrolment_MATH-697,BSc Mathematics,Christopher Johnson,Seize Bricks-And-Clicks Models,MATH-697_Class_1,08/11/2024,06/03/2024,Junior,2024
ERP_21144_Enrolment_MATH-935,BSc Mathematics,Christopher Johnson,Iterate Bricks-And-Clicks Web Services,MATH-935_Class_1,08/11/2024,06/03/2024,Junior,2024
ERP_21144_Enrolment_MATH-247,BSc Mathematics,Christopher Johnson,Brand Clicks-And-Mortar Action-Items,MATH-247_Class_1,08/11/2024,06/03/2024,Junior,2024
ERP_21144_Enrolment_MATH-164,BSc Mathematics,Christopher Johnson,Harness Cross-Platform Markets,MATH-164_Class_1,08/11/2024,06/03/2024,Junior,2024
ERP_21144_Enrolment_MATH-386,BSc Mathematics,Christopher Johnson,Reinvent Granular Markets,MATH-386_Class_1,08/11/2024,06/03/2024,Junior,2024
ERP_21144_Enrolment_MATH-580,BSc Mathematics,Christopher Johnson,Strategize Transparent Metrics,MATH-580_Class_1,08/11/2024,06/03/2024,Junior,2024
ERP_21144_Enrolment_MATH-559,BSc Mathematics,Christopher Johnson,Facilitate Viral Architectures,MATH-559_Class_1,08/11/2024,06/03/2024,Junior,2024
ERP_21145_Enrolment_MATH-212,BSc Mathematics,Christina Garza,Matrix Revolutionary Networks,MATH-212_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21145_Enrolment_MATH-961,BSc Mathematics,Christina Garza,Incentivize Innovative E-Commerce,MATH-961_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21145_Enrolment_MATH-581,BSc Mathematics,Christina Garza,Innovate Proactive Mindshare,MATH-581_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21145_Enrolment_MATH-697,BSc Mathematics,Christina Garza,Seize Bricks-And-Clicks Models,MATH-697_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21145_Enrolment_MATH-935,BSc Mathematics,Christina Garza,Iterate Bricks-And-Clicks Web Services,MATH-935_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21145_Enrolment_MATH-247,BSc Mathematics,Christina Garza,Brand Clicks-And-Mortar Action-Items,MATH-247_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21145_Enrolment_MATH-164,BSc Mathematics,Christina Garza,Harness Cross-Platform Markets,MATH-164_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21145_Enrolment_MATH-386,BSc Mathematics,Christina Garza,Reinvent Granular Markets,MATH-386_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21145_Enrolment_MATH-580,BSc Mathematics,Christina Garza,Strategize Transparent Metrics,MATH-580_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21145_Enrolment_MATH-559,BSc Mathematics,Christina Garza,Facilitate Viral Architectures,MATH-559_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21146_Enrolment_MATH-212,BSc Mathematics,Duane Robertson,Matrix Revolutionary Networks,MATH-212_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21146_Enrolment_MATH-961,BSc Mathematics,Duane Robertson,Incentivize Innovative E-Commerce,MATH-961_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21146_Enrolment_MATH-581,BSc Mathematics,Duane Robertson,Innovate Proactive Mindshare,MATH-581_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21146_Enrolment_MATH-697,BSc Mathematics,Duane Robertson,Seize Bricks-And-Clicks Models,MATH-697_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21146_Enrolment_MATH-935,BSc Mathematics,Duane Robertson,Iterate Bricks-And-Clicks Web Services,MATH-935_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21146_Enrolment_MATH-247,BSc Mathematics,Duane Robertson,Brand Clicks-And-Mortar Action-Items,MATH-247_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21146_Enrolment_MATH-164,BSc Mathematics,Duane Robertson,Harness Cross-Platform Markets,MATH-164_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21146_Enrolment_MATH-386,BSc Mathematics,Duane Robertson,Reinvent Granular Markets,MATH-386_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21146_Enrolment_MATH-580,BSc Mathematics,Duane Robertson,Strategize Transparent Metrics,MATH-580_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21146_Enrolment_MATH-559,BSc Mathematics,Duane Robertson,Facilitate Viral Architectures,MATH-559_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21147_Enrolment_MATH-212,BSc Mathematics,Amanda Wall,Matrix Revolutionary Networks,MATH-212_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21147_Enrolment_MATH-961,BSc Mathematics,Amanda Wall,Incentivize Innovative E-Commerce,MATH-961_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21147_Enrolment_MATH-581,BSc Mathematics,Amanda Wall,Innovate Proactive Mindshare,MATH-581_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21147_Enrolment_MATH-697,BSc Mathematics,Amanda Wall,Seize Bricks-And-Clicks Models,MATH-697_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21147_Enrolment_MATH-935,BSc Mathematics,Amanda Wall,Iterate Bricks-And-Clicks Web Services,MATH-935_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21147_Enrolment_MATH-247,BSc Mathematics,Amanda Wall,Brand Clicks-And-Mortar Action-Items,MATH-247_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21147_Enrolment_MATH-164,BSc Mathematics,Amanda Wall,Harness Cross-Platform Markets,MATH-164_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21147_Enrolment_MATH-386,BSc Mathematics,Amanda Wall,Reinvent Granular Markets,MATH-386_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21147_Enrolment_MATH-580,BSc Mathematics,Amanda Wall,Strategize Transparent Metrics,MATH-580_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21147_Enrolment_MATH-559,BSc Mathematics,Amanda Wall,Facilitate Viral Architectures,MATH-559_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21148_Enrolment_MATH-212,BSc Mathematics,Reginald Davis,Matrix Revolutionary Networks,MATH-212_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21148_Enrolment_MATH-961,BSc Mathematics,Reginald Davis,Incentivize Innovative E-Commerce,MATH-961_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21148_Enrolment_MATH-581,BSc Mathematics,Reginald Davis,Innovate Proactive Mindshare,MATH-581_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21148_Enrolment_MATH-697,BSc Mathematics,Reginald Davis,Seize Bricks-And-Clicks Models,MATH-697_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21148_Enrolment_MATH-935,BSc Mathematics,Reginald Davis,Iterate Bricks-And-Clicks Web Services,MATH-935_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21148_Enrolment_MATH-247,BSc Mathematics,Reginald Davis,Brand Clicks-And-Mortar Action-Items,MATH-247_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21148_Enrolment_MATH-164,BSc Mathematics,Reginald Davis,Harness Cross-Platform Markets,MATH-164_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21148_Enrolment_MATH-386,BSc Mathematics,Reginald Davis,Reinvent Granular Markets,MATH-386_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21148_Enrolment_MATH-580,BSc Mathematics,Reginald Davis,Strategize Transparent Metrics,MATH-580_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21148_Enrolment_MATH-559,BSc Mathematics,Reginald Davis,Facilitate Viral Architectures,MATH-559_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21149_Enrolment_MATH-212,BSc Mathematics,Kevin Craig,Matrix Revolutionary Networks,MATH-212_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21149_Enrolment_MATH-961,BSc Mathematics,Kevin Craig,Incentivize Innovative E-Commerce,MATH-961_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21149_Enrolment_MATH-581,BSc Mathematics,Kevin Craig,Innovate Proactive Mindshare,MATH-581_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21149_Enrolment_MATH-697,BSc Mathematics,Kevin Craig,Seize Bricks-And-Clicks Models,MATH-697_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21149_Enrolment_MATH-935,BSc Mathematics,Kevin Craig,Iterate Bricks-And-Clicks Web Services,MATH-935_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21149_Enrolment_MATH-247,BSc Mathematics,Kevin Craig,Brand Clicks-And-Mortar Action-Items,MATH-247_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21149_Enrolment_MATH-164,BSc Mathematics,Kevin Craig,Harness Cross-Platform Markets,MATH-164_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21149_Enrolment_MATH-386,BSc Mathematics,Kevin Craig,Reinvent Granular Markets,MATH-386_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21149_Enrolment_MATH-580,BSc Mathematics,Kevin Craig,Strategize Transparent Metrics,MATH-580_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21149_Enrolment_MATH-559,BSc Mathematics,Kevin Craig,Facilitate Viral Architectures,MATH-559_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21150_Enrolment_MATH-212,BSc Mathematics,Kim Brown,Matrix Revolutionary Networks,MATH-212_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21150_Enrolment_MATH-961,BSc Mathematics,Kim Brown,Incentivize Innovative E-Commerce,MATH-961_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21150_Enrolment_MATH-581,BSc Mathematics,Kim Brown,Innovate Proactive Mindshare,MATH-581_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21150_Enrolment_MATH-697,BSc Mathematics,Kim Brown,Seize Bricks-And-Clicks Models,MATH-697_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21150_Enrolment_MATH-935,BSc Mathematics,Kim Brown,Iterate Bricks-And-Clicks Web Services,MATH-935_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21150_Enrolment_MATH-247,BSc Mathematics,Kim Brown,Brand Clicks-And-Mortar Action-Items,MATH-247_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21150_Enrolment_MATH-164,BSc Mathematics,Kim Brown,Harness Cross-Platform Markets,MATH-164_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21150_Enrolment_MATH-386,BSc Mathematics,Kim Brown,Reinvent Granular Markets,MATH-386_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21150_Enrolment_MATH-580,BSc Mathematics,Kim Brown,Strategize Transparent Metrics,MATH-580_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21150_Enrolment_MATH-559,BSc Mathematics,Kim Brown,Facilitate Viral Architectures,MATH-559_Class_3,08/11/2024,06/03/2024,Junior,2024
ERP_21151_Enrolment_MATH-212,BSc Mathematics,Laurie Rios,Matrix Revolutionary Networks,MATH-212_Class_1,08/11/2024,06/03/2024,Junior,2024
ERP_21151_Enrolment_MATH-961,BSc Mathematics,Laurie Rios,Incentivize Innovative E-Commerce,MATH-961_Class_1,08/11/2024,06/03/2024,Junior,2024
ERP_21151_Enrolment_MATH-581,BSc Mathematics,Laurie Rios,Innovate Proactive Mindshare,MATH-581_Class_1,08/11/2024,06/03/2024,Junior,2024
ERP_21151_Enrolment_MATH-697,BSc Mathematics,Laurie Rios,Seize Bricks-And-Clicks Models,MATH-697_Class_1,08/11/2024,06/03/2024,Junior,2024
ERP_21151_Enrolment_MATH-935,BSc Mathematics,Laurie Rios,Iterate Bricks-And-Clicks Web Services,MATH-935_Class_1,08/11/2024,06/03/2024,Junior,2024
ERP_21151_Enrolment_MATH-247,BSc Mathematics,Laurie Rios,Brand Clicks-And-Mortar Action-Items,MATH-247_Class_1,08/11/2024,06/03/2024,Junior,2024
ERP_21151_Enrolment_MATH-164,BSc Mathematics,Laurie Rios,Harness Cross-Platform Markets,MATH-164_Class_1,08/11/2024,06/03/2024,Junior,2024
ERP_21151_Enrolment_MATH-386,BSc Mathematics,Laurie Rios,Reinvent Granular Markets,MATH-386_Class_1,08/11/2024,06/03/2024,Junior,2024
ERP_21151_Enrolment_MATH-580,BSc Mathematics,Laurie Rios,Strategize Transparent Metrics,MATH-580_Class_1,08/11/2024,06/03/2024,Junior,2024
ERP_21151_Enrolment_MATH-559,BSc Mathematics,Laurie Rios,Facilitate Viral Architectures,MATH-559_Class_1,08/11/2024,06/03/2024,Junior,2024
ERP_21152_Enrolment_MATH-212,BSc Mathematics,Phillip Velasquez,Matrix Revolutionary Networks,MATH-212_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21152_Enrolment_MATH-961,BSc Mathematics,Phillip Velasquez,Incentivize Innovative E-Commerce,MATH-961_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21152_Enrolment_MATH-581,BSc Mathematics,Phillip Velasquez,Innovate Proactive Mindshare,MATH-581_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21152_Enrolment_MATH-697,BSc Mathematics,Phillip Velasquez,Seize Bricks-And-Clicks Models,MATH-697_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21152_Enrolment_MATH-935,BSc Mathematics,Phillip Velasquez,Iterate Bricks-And-Clicks Web Services,MATH-935_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21152_Enrolment_MATH-247,BSc Mathematics,Phillip Velasquez,Brand Clicks-And-Mortar Action-Items,MATH-247_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21152_Enrolment_MATH-164,BSc Mathematics,Phillip Velasquez,Harness Cross-Platform Markets,MATH-164_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21152_Enrolment_MATH-386,BSc Mathematics,Phillip Velasquez,Reinvent Granular Markets,MATH-386_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21152_Enrolment_MATH-580,BSc Mathematics,Phillip Velasquez,Strategize Transparent Metrics,MATH-580_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21152_Enrolment_MATH-559,BSc Mathematics,Phillip Velasquez,Facilitate Viral Architectures,MATH-559_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21153_Enrolment_MATH-212,BSc Mathematics,David Wood,Matrix Revolutionary Networks,MATH-212_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21153_Enrolment_MATH-961,BSc Mathematics,David Wood,Incentivize Innovative E-Commerce,MATH-961_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21153_Enrolment_MATH-581,BSc Mathematics,David Wood,Innovate Proactive Mindshare,MATH-581_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21153_Enrolment_MATH-697,BSc Mathematics,David Wood,Seize Bricks-And-Clicks Models,MATH-697_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21153_Enrolment_MATH-935,BSc Mathematics,David Wood,Iterate Bricks-And-Clicks Web Services,MATH-935_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21153_Enrolment_MATH-247,BSc Mathematics,David Wood,Brand Clicks-And-Mortar Action-Items,MATH-247_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21153_Enrolment_MATH-164,BSc Mathematics,David Wood,Harness Cross-Platform Markets,MATH-164_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21153_Enrolment_MATH-386,BSc Mathematics,David Wood,Reinvent Granular Markets,MATH-386_Class_2,08/11/2024,06/03/2024,Junior,2024
ERP_21153_Enrolment_MATH-580,BSc Mathematics,David Wood,Strategize Transparent Metrics,MATH-580_Class_2,08/11/2024,06/03/2024,Junior,2024
